place_id,place_name,city,latitude,longitude,category,distance_km,normal_eta_min,actual_eta_min,traffic_level
7378,Mall 7378,Pune,18.410019,73.925192,Mall,22.07,41,55,High
7379,Hospital 7379,Hyderabad,17.324799,78.326322,Hospital,18.43,41,41,Low
7380,Mall 7380,Delhi,28.66843,77.052148,Mall,12.07,29,29,Low
7381,Airport 7381,Kolkata,22.683144,88.418362,Airport,13.44,26,31,Medium
7382,Metro Station 7382,Kolkata,22.42827,88.48847,Metro Station,27.51,54,72,High
7383,Airport 7383,Delhi,28.631021,77.184952,Airport,28.09,46,54,Medium
7384,Office 7384,Pune,18.349222,73.682932,Office,24.29,44,44,Low
7385,Hospital 7385,Delhi,28.44804,77.348402,Hospital,25.99,41,47,Medium
7386,Office 7386,Chennai,,80.371378,Office,21.44,38,38,Low
7387,Hospital 7387,Chennai,13.112525,80.402325,Hospital,3.92,6,12,Medium
7388,Warehouse 7388,Hyderabad,17.477284,78.562777,Warehouse,34.29,60,66,Medium
7389,Office 7389,Mumbai,19.026454,73.032435,Office,4.33,10,18,High
7390,Metro Station 7390,Bengaluru,12.879395,77.756712,Metro Station,9.13,20,20,Low
7391,Hospital 7391,Hyderabad,17.359259,78.482955,Hospital,20.81,36,44,Medium
7392,Airport 7392,Pune,18.595383,74.028999,Airport,34.4,81,81,Low
7393,Airport 7393,Mumbai,18.896936,72.707274,Airport,18.37,41,41,Low
7394,Warehouse 7394,Chennai,13.23521,80.326732,Warehouse,26.78,43,43,Low
7395,Mall 7395,Chennai,13.064752,80.134744,Mall,4.94,10,12,Medium
7396,Office 7396,Mumbai,19.066045,72.918358,Office,1.27,5,7,Medium
7397,Hospital 7397,Pune,18.384633,73.940096,Hospital,8.77,22,22,Low
7398,Hospital 7398,Delhi,28.690166,77.224628,Hospital,31.8,56,56,Low
7399,School 7399,Hyderabad,17.433125,78.584412,School,25.42,63,63,Low
7400,School 7400,Mumbai,19.135446,72.730121,School,20.53,33,33,Low
7401,Metro Station 7401,Pune,18.368307,73.91089,Metro Station,6.64,14,24,High
7402,Mall 7402,Delhi,28.503953,77.075862,Mall,19.61,45,47,Medium
7403,Airport 7403,Hyderabad,17.516972,78.65255,Airport,18.79,44,44,Low
7404,School 7404,Mumbai,18.974373,72.747759,School,15.93,28,38,High
7405,Mall 7405,Chennai,13.163714,80.232088,Mall,30.11,51,51,Low
7406,Airport 7406,Mumbai,19.232191,72.977728,Airport,12.57,20,20,Low
7407,Office 7407,Pune,18.508015,73.927474,Office,17.21,36,40,Medium
7408,Metro Station 7408,Hyderabad,17.369967,78.414537,Metro Station,8.3,15,17,Medium
7409,Airport 7409,Mumbai,18.959574,72.78652,Airport,24.51,41,45,Medium
7410,Mall 7410,Chennai,13.002693,80.225415,Mall,29.42,64,72,Medium
7411,Office 7411,Kolkata,22.643652,88.345744,Office,11.85,18,24,Medium
7412,Warehouse 7412,Delhi,28.7017,77.26977,Warehouse,17.8,39,47,Medium
7413,Metro Station 7413,Bengaluru,13.04573,77.75259,Metro Station,7.05,16,18,Medium
7414,Airport 7414,Chennai,12.995957,80.40242,Airport,7.64,18,23,Medium
7415,Metro Station 7415,Kolkata,22.434774,88.245783,Metro Station,10.58,19,19,Low
7416,Warehouse 7416,Kolkata,22.545592,88.231963,Warehouse,34.25,0,80,High
7417,Warehouse 7417,Bengaluru,12.962215,77.595402,Warehouse,30.08,60,79,High
7418,Office 7418,Bengaluru,13.089386,77.54291,Office,18.49,31,48,High
7419,Airport 7419,Mumbai,18.94791,72.926377,Airport,22.99,53,53,Low
7420,Mall 7420,Mumbai,19.072363,72.977977,Mall,20.21,35,42,Medium
7421,Office 7421,Chennai,13.188997,80.419615,Office,1.38,5,13,High
7422,Metro Station 7422,Chennai,13.204209,80.296683,Metro Station,20.09,46,59,High
7423,Office 7423,Pune,18.589268,73.94281,Office,31.61,55,72,High
7424,Hospital 7424,Delhi,28.495365,77.0467,Hospital,15.66,24,24,Low
7425,Warehouse 7425,Bengaluru,12.964821,77.606895,Warehouse,16.9,36,47,High
7426,Airport 7426,Hyderabad,17.310727,78.311561,Airport,2.67,5,9,Medium
7427,Office 7427,Kolkata,22.587488,88.226044,Office,13.55,28,36,High
7428,Airport 7428,Delhi,28.571848,77.045356,Airport,5.77,14,14,Low
7429,Office 7429,Kolkata,22.493637,88.223353,Office,25.43,63,80,High
7430,Metro Station 7430,Pune,18.486472,73.976517,Metro Station,13.69,29,29,Low
7431,School 7431,Kolkata,22.634937,88.422591,School,9.44,15,19,Medium
7432,Warehouse 7432,Bengaluru,12.892142,77.662849,Warehouse,5.96,13,13,Low
7433,Warehouse 7433,Delhi,28.592871,77.360594,Warehouse,24.75,62,62,Low
7434,School 7434,Hyderabad,17.271288,78.602859,School,3.53,6,13,Medium
7435,Office 7435,Pune,18.659917,73.949885,Office,26.93,50,72,High
7436,Warehouse 7436,Delhi,28.746934,77.207806,Warehouse,3.78,8,13,Medium
7437,Metro Station 7437,Bengaluru,13.059645,77.431551,Metro Station,21.41,34,34,Low
7438,Hospital 7438,Delhi,28.487377,77.254186,Hospital,14.65,25,25,Low
7439,Hospital 7439,Hyderabad,17.236197,78.422092,Hospital,10.03,25,25,Low
7440,Office 7440,Mumbai,18.93568,72.934786,Office,34.53,66,88,High
7441,School 7441,Delhi,28.557326,77.081479,School,19.43,30,30,Low
7442,Airport 7442,Bengaluru,13.011855,77.629668,Airport,18.75,38,51,High
7443,Office 7443,Bengaluru,12.912489,77.58591,Office,25.66,48,48,Low
7444,Metro Station 7444,Chennai,12.98299,80.169181,Metro Station,14.26,26,38,High
7445,Mall 7445,Hyderabad,17.409056,78.327614,Mall,34.7,78,78,Low
7446,Warehouse 7446,Bengaluru,12.85682,77.716188,Warehouse,1.16,5,5,Low
7447,Hospital 7447,Chennai,13.166955,80.119605,Hospital,12.81,23,29,Medium
7448,Office 7448,Kolkata,22.572811,88.422912,Office,23.32,38,53,High
7449,Mall 7449,Pune,18.654505,73.820954,Mall,34.69,73,73,Low
7450,Warehouse 7450,Kolkata,22.609482,88.276264,Warehouse,31.35,75,75,Low
7451,Hospital 7451,Kolkata,22.581424,88.402885,Hospital,34.14,61,61,Low
7452,Airport 7452,Bengaluru,12.825219,77.607482,Airport,15.16,28,28,Low
7453,Hospital 7453,Chennai,13.042869,80.229228,Hospital,3.92,8,8,Low
7454,Warehouse 7454,Bengaluru,12.912838,77.709322,Warehouse,9.08,14,22,High
7455,Airport 7455,Kolkata,22.414266,88.34497,Airport,33.18,59,68,High
7456,Office 7456,Bengaluru,13.081222,77.772004,Office,16.01,30,30,Low
7457,Hospital 7457,Kolkata,22.496749,88.281652,Hospital,19.37,35,35,Low
7458,Mall 7458,Mumbai,19.027155,73.000905,Mall,19.12,40,56,High
7459,Metro Station 7459,Hyderabad,17.297075,78.4731,Metro Station,25.37,45,56,High
7460,Airport 7460,Kolkata,22.656149,88.186501,Airport,27.14,52,52,Low
7461,Warehouse 7461,Mumbai,19.137785,72.761001,Warehouse,26.21,62,80,High
7462,Office 7462,Bengaluru,13.017496,77.603687,Office,2.35,5,7,Medium
7463,School 7463,Hyderabad,17.32575,78.497891,School,5.37,13,68,Medium
7464,Airport 7464,Bengaluru,12.851149,77.572955,Airport,26.18,61,70,High
7465,Airport 7465,Hyderabad,17.514478,78.418681,Airport,29.94,61,66,Medium
7466,Metro Station 7466,Delhi,28.525326,77.266043,Metro Station,15.78,35,37,Medium
7467,Warehouse 7467,Chennai,12.935987,80.212599,Warehouse,21.68,52,56,Medium
7468,Warehouse 7468,Delhi,28.673149,77.316567,Warehouse,19.53,45,50,Medium
7469,Office 7469,Bengaluru,13.140911,77.438618,Office,3.17,7,13,Medium
7470,School 7470,Pune,18.460903,74.011805,School,10.0,22,30,High
7471,Mall 7471,Delhi,28.732072,77.180561,Mall,15.37,33,43,High
7472,Office 7472,Chennai,12.980853,80.300244,Office,16.53,38,57,High
7473,School 7473,Pune,18.515384,73.929265,School,16.55,32,32,Low
7474,Mall 7474,Pune,18.377763,74.028378,Mall,11.12,17,28,High
7475,Metro Station 7475,Delhi,28.63457,77.065888,Metro Station,21.19,32,52,High
7476,Mall 7476,Chennai,12.986862,80.171246,Mall,26.74,61,66,Medium
7477,School 7477,Bengaluru,12.996375,77.771646,School,15.33,31,40,High
7478,Airport 7478,Hyderabad,17.287416,78.371576,Airport,15.11,26,32,Medium
7479,Airport 7479,Hyderabad,17.514298,78.430292,Airport,16.68,36,36,Low
7480,Airport 7480,Kolkata,22.513368,88.469806,Airport,5.32,13,13,Low
7481,Warehouse 7481,Chennai,13.258125,80.440181,Warehouse,32.29,77,79,Medium
7482,Hospital 7482,Kolkata,22.618592,88.204584,Hospital,7.88,18,18,Low
7483,Mall 7483,Chennai,13.04636,230.0,Mall,8.57,15,34,High
7484,Warehouse 7484,Bengaluru,12.925591,77.498282,Warehouse,4.19,10,17,Medium
7485,Airport 7485,Pune,18.646448,73.740674,Airport,14.72,32,35,Medium
7486,School 7486,Pune,18.619994,73.76981,School,30.98,57,66,High
7487,Hospital 7487,Pune,18.39444,73.930016,Hospital,13.88,29,29,Low
7488,Metro Station 7488,Kolkata,22.528754,88.253778,Metro Station,13.37,27,35,Medium
7489,Hospital 7489,Kolkata,22.548856,88.537473,Hospital,2.6,6,15,High
7490,Warehouse 7490,Mumbai,19.208963,72.727825,Warehouse,2.58,5,15,High
7491,Warehouse 7491,Mumbai,19.138347,73.020872,Warehouse,12.43,22,30,Medium
7492,Warehouse 7492,Pune,18.686957,73.925965,Warehouse,4.41,7,13,Medium
7493,Airport 7493,Delhi,28.758454,77.124815,Airport,3.65,8,25,High
7494,School 7494,Mumbai,19.03576,72.90719,School,22.4,53,58,Medium
7495,Metro Station 7495,Mumbai,18.93287,72.741923,Metro Station,12.69,24,24,Low
7496,Airport 7496,Chennai,12.99932,80.318242,Airport,11.37,21,21,Low
7497,Mall 7497,Hyderabad,17.544969,78.381649,Mall,12.71,30,36,Medium
7498,Airport 7498,Bengaluru,13.140047,77.576637,Airport,7.29,18,18,Low
7499,Metro Station 7499,Hyderabad,17.469946,78.61361,Metro Station,8.75,15,22,Medium
7500,Mall 7500,Mumbai,19.163732,73.028123,Mall,28.58,61,61,Low
7501,Airport 7501,Bengaluru,13.062305,77.417738,Airport,5.54,14,17,Medium
7502,Office 7502,Pune,18.510017,73.903699,Office,20.67,46,66,High
7503,Airport 7503,Chennai,13.181015,80.270219,Airport,33.34,73,92,High
7504,Warehouse 7504,Pune,18.354844,73.989325,Warehouse,30.35,53,62,High
7505,School 7505,Bengaluru,13.024988,77.431455,School,14.34,22,26,Medium
7506,Mall 7506,Kolkata,22.517304,88.191413,Mall,31.55,64,69,Medium
7507,Warehouse 7507,Kolkata,22.441364,88.462007,Warehouse,13.18,26,36,High
7508,Office 7508,Pune,18.343338,73.799293,Office,29.08,70,70,Low
7509,Hospital 7509,Chennai,12.9107,80.368963,Hospital,10.11,21,29,Medium
7510,Office 7510,Hyderabad,17.348608,78.418973,Office,25.17,47,67,High
7511,Mall 7511,Kolkata,22.545134,88.458424,Mall,33.47,69,81,High
7512,Warehouse 7512,Chennai,13.065988,80.300208,Warehouse,27.22,50,62,High
7513,Warehouse 7513,Mumbai,18.991531,72.988002,Warehouse,33.27,63,63,Low
7514,School 7514,Kolkata,22.649521,88.42835,School,19.97,33,33,Low
7515,Office 7515,Mumbai,19.004747,72.807056,Office,10.47,24,31,Medium
7516,Warehouse 7516,Delhi,28.54564,77.37843,Warehouse,14.43,31,50,High
7517,School 7517,Bengaluru,13.01503,77.625713,School,7.02,15,20,Medium
7518,Hospital 7518,Delhi,28.718048,77.059715,Hospital,25.41,50,53,Medium
7519,Office 7519,Chennai,12.944195,80.366499,Office,15.98,37,37,Low
7520,School 7520,Chennai,13.245111,80.422092,School,12.95,23,45,High
7521,School 7521,Delhi,28.735891,77.032778,School,27.46,64,74,High
7522,Warehouse 7522,Hyderabad,17.544772,78.653215,Warehouse,16.01,38,41,Medium
7523,Office 7523,Hyderabad,17.296918,78.508051,Office,9.2,19,19,Low
7524,Airport 7524,Chennai,12.944371,80.306475,Airport,17.28,43,60,High
7525,School 7525,Pune,18.676945,73.879896,School,20.79,35,51,High
7526,Office 7526,Bengaluru,12.950868,77.638667,Office,8.17,20,28,High
7527,Office 7527,Delhi,28.574735,77.071828,Office,32.94,61,69,High
7528,School 7528,Bengaluru,12.933901,77.767502,School,10.01,16,16,Low
7529,Hospital 7529,Hyderabad,17.538349,78.549669,Hospital,16.96,41,41,Low
7530,Hospital 7530,Mumbai,19.005807,73.011528,Hospital,8.82,18,20,Medium
7531,Warehouse 7531,Hyderabad,17.421914,78.430163,Warehouse,3.83,9,13,Medium
7532,Airport 7532,Mumbai,19.091874,72.81342,Airport,11.07,21,21,Low
7533,Mall 7533,Delhi,28.76061,77.37968,Mall,4.03,9,9,Low
7534,Office 7534,Pune,18.368805,74.026584,Office,33.64,60,71,High
7535,Office 7535,Delhi,28.518213,77.387992,Office,2.9,6,6,Low
7536,Hospital 7536,Mumbai,19.154293,73.029883,Hospital,32.36,53,63,High
7537,Warehouse 7537,Bengaluru,12.808026,77.70214,Warehouse,15.51,37,43,Medium
7538,School 7538,Pune,18.539371,73.812834,School,30.61,52,58,Medium
7539,Metro Station 7539,Hyderabad,17.420401,78.662538,Metro Station,3.05,7,14,Medium
7540,Metro Station 7540,Hyderabad,17.352423,78.438225,Metro Station,12.14,29,29,Low
7541,Office 7541,Pune,18.418659,73.79637,Office,21.1,47,50,Medium
7542,Airport 7542,Chennai,13.058095,80.183743,Airport,6.5,11,11,Low
7543,Office 7543,Hyderabad,17.534657,78.414139,Office,16.81,32,32,Low
7544,Hospital 7544,Bengaluru,12.818255,77.676368,Hospital,3.93,8,17,High
7545,Mall 7545,Pune,18.475392,74.029748,Mall,17.79,27,40,High
7546,Airport 7546,Chennai,13.228964,80.370935,Airport,28.56,70,77,Medium
7547,Warehouse 7547,Kolkata,22.532103,88.516802,Warehouse,30.89,57,59,Medium
7548,Warehouse 7548,Delhi,28.695716,77.048362,Warehouse,1.47,5,13,Medium
7549,Hospital 7549,Chennai,13.248607,80.299489,Hospital,18.1,41,52,High
7550,School 7550,Pune,18.486672,73.816431,School,22.57,46,65,High
7551,Office 7551,Kolkata,22.731215,88.504031,Office,4.33,8,8,Low
7552,Hospital 7552,Mumbai,18.907516,72.760585,Hospital,12.71,31,42,High
7553,School 7553,Chennai,13.058281,80.374155,School,4.51,8,16,Medium
7554,School 7554,Chennai,12.996552,80.140849,School,1.61,5,10,Medium
7555,Airport 7555,Bengaluru,12.857554,77.637993,Airport,31.14,67,75,High
7556,Warehouse 7556,Pune,18.557157,73.836124,Warehouse,31.14,60,60,Low
7557,Office 7557,Mumbai,19.029,72.733808,Office,29.72,46,62,High
7558,Warehouse 7558,Delhi,28.75143,77.135529,Warehouse,1.84,5,15,High
7559,Metro Station 7559,Pune,18.451027,74.02512,Metro Station,10.61,16,36,High
7560,Airport 7560,Delhi,28.600562,77.322329,Airport,18.42,42,58,High
7561,Mall 7561,Pune,18.639232,73.724868,Mall,11.99,29,29,Low
7562,School 7562,Bengaluru,12.814304,77.614283,School,16.51,37,37,Low
7563,School 7563,Delhi,28.518728,77.033128,School,11.48,23,23,Low
7564,School 7564,Kolkata,22.502316,88.50926,School,11.54,26,35,High
7565,Warehouse 7565,Mumbai,18.945891,73.014289,Warehouse,7.32,18,30,High
7566,Metro Station 7566,Hyderabad,17.365058,78.637049,Metro Station,10.46,20,23,Medium
7567,Metro Station 7567,Mumbai,19.05558,72.833748,Metro Station,19.9,46,49,Medium
7568,Metro Station 7568,Chennai,13.192543,80.223559,Metro Station,23.2,51,51,Low
7569,Mall 7569,Pune,18.528375,73.784989,Mall,11.56,28,28,Low
7570,Hospital 7570,Kolkata,22.466047,88.300773,Hospital,14.83,26,33,Medium
7571,Airport 7571,Bengaluru,12.992002,77.487721,Airport,1.92,5,5,Low
7572,Warehouse 7572,Bengaluru,12.810761,77.446908,Warehouse,20.43,46,50,Medium
7573,Airport 7573,Chennai,13.154797,80.124268,Airport,23.0,53,53,Low
7574,School 7574,Delhi,28.725926,77.348003,School,20.33,32,38,Medium
7575,Warehouse 7575,Chennai,13.018661,80.340348,Warehouse,2.92,7,19,High
7576,Mall 7576,Chennai,13.081999,80.301179,Mall,26.48,53,55,Medium
7577,Office 7577,Hyderabad,17.3525,78.410417,Office,27.74,54,65,High
7578,Mall 7578,Delhi,28.572922,77.345057,Mall,24.01,52,52,Low
7579,Mall 7579,Mumbai,18.943374,73.008025,Mall,10.94,21,39,High
7580,Warehouse 7580,Hyderabad,17.4764,78.391477,Warehouse,6.92,14,34,High
7581,School 7581,Bengaluru,12.939288,77.663824,School,23.03,57,79,High
7582,Warehouse 7582,Chennai,13.060908,80.220264,Warehouse,26.67,47,50,Medium
7583,Office 7583,Bengaluru,13.135187,77.673546,Office,20.37,44,44,Low
7584,Metro Station 7584,Delhi,28.543037,77.029693,Metro Station,30.14,60,76,High
7585,Metro Station 7585,Chennai,13.101485,80.417448,Metro Station,7.81,17,31,High
7586,Office 7586,Delhi,28.784869,77.244808,Office,4.7,11,15,Medium
7587,Mall 7587,Delhi,28.651914,77.173287,Mall,12.09,22,27,Medium
7588,Airport 7588,Mumbai,18.9425,72.943745,Airport,1.72,5,13,Medium
7589,Airport 7589,Chennai,13.072832,80.093783,Airport,1.55,5,22,High
7590,Metro Station 7590,Mumbai,19.009062,72.810565,Metro Station,27.94,46,60,High
7591,Office 7591,Bengaluru,12.976648,77.451858,Office,6.07,15,15,Low
7592,Airport 7592,Kolkata,22.47074,88.533467,Airport,28.03,51,51,Low
7593,School 7593,Chennai,12.995956,80.187152,School,8.74,17,17,Low
7594,Metro Station 7594,Pune,18.369732,73.949379,Metro Station,18.54,38,38,Low
7595,School 7595,Kolkata,22.451669,88.430775,School,10.21,25,43,High
7596,Hospital 7596,Chennai,13.211504,80.232969,Hospital,18.07,40,40,Low
7597,Office 7597,Kolkata,,88.327908,Office,16.12,25,34,High
7598,Airport 7598,Chennai,13.017182,80.430886,Airport,22.87,45,45,Low
7599,Hospital 7599,Pune,18.449091,73.837476,Hospital,27.49,51,51,Low
7600,Metro Station 7600,Chennai,13.122455,80.335973,Metro Station,25.29,60,60,Low
7601,Metro Station 7601,Kolkata,22.516165,88.429745,Metro Station,27.26,45,48,Medium
7602,Hospital 7602,Hyderabad,17.336307,78.325495,Hospital,8.42,15,15,Low
7603,Warehouse 7603,Chennai,12.920842,80.416358,Warehouse,29.55,69,72,Medium
7604,Metro Station 7604,Bengaluru,12.792309,77.756927,Metro Station,1.15,5,16,High
7605,Hospital 7605,Hyderabad,17.548548,78.434762,Hospital,26.39,50,58,Medium
7606,Metro Station 7606,Kolkata,22.561011,88.268273,Metro Station,33.47,75,82,Medium
7607,Mall 7607,Chennai,12.969065,80.283,Mall,18.05,36,36,Low
7608,Office 7608,Mumbai,19.159306,72.942156,Office,27.57,43,48,Medium
7609,Metro Station 7609,Hyderabad,17.393817,78.36192,Metro Station,33.37,56,56,Low
7610,Airport 7610,Mumbai,18.908952,72.904495,Airport,21.59,41,45,Medium
7611,Mall 7611,Kolkata,22.51058,88.225603,Mall,6.44,14,14,Low
7612,School 7612,Hyderabad,17.376327,78.568387,School,31.53,61,61,Low
7613,Airport 7613,Pune,18.590073,73.840382,Airport,4.82,9,9,Low
7614,Mall 7614,Pune,18.59797,73.98864,Mall,9.43,15,20,Medium
7615,School 7615,Delhi,28.716676,77.205744,School,27.84,64,72,High
7616,School 7616,Bengaluru,13.047802,77.433433,School,17.6,35,43,Medium
7617,Warehouse 7617,Bengaluru,12.840398,77.657424,Warehouse,34.22,85,85,Low
7618,Airport 7618,Mumbai,19.088039,72.987635,Airport,20.04,35,35,Low
7619,Warehouse 7619,Bengaluru,12.86215,77.639739,Warehouse,25.03,57,59,Medium
7620,Warehouse 7620,Bengaluru,13.062141,77.51161,Warehouse,18.32,43,43,Low
7621,Warehouse 7621,Bengaluru,13.047635,77.547493,Warehouse,15.99,28,28,Low
7622,Airport 7622,Mumbai,19.159752,72.736698,Airport,19.73,40,48,Medium
7623,Office 7623,Kolkata,22.474779,88.433813,Office,24.86,51,57,Medium
7624,Office 7624,Mumbai,19.108557,73.024291,Office,30.74,61,61,Low
7625,Warehouse 7625,Chennai,13.217421,80.124591,Warehouse,23.54,55,66,High
7626,Metro Station 7626,Bengaluru,12.993846,77.742433,Metro Station,2.06,5,5,Low
7627,Warehouse 7627,Bengaluru,13.120392,77.686242,Warehouse,19.46,46,46,Low
7628,Metro Station 7628,Kolkata,22.734232,88.453822,Metro Station,2.33,5,12,Medium
7629,Warehouse 7629,Pune,18.536855,73.706168,Warehouse,10.27,18,20,Medium
7630,Mall 7630,Bengaluru,12.911926,77.579974,Mall,23.74,46,49,Medium
7631,School 7631,Bengaluru,12.840406,77.595738,School,34.72,78,78,Low
7632,Warehouse 7632,Chennai,13.236596,80.423547,Warehouse,1.56,5,5,Low
7633,Metro Station 7633,Chennai,13.026483,80.433672,Metro Station,31.82,60,78,High
7634,Warehouse 7634,Hyderabad,17.229855,78.350103,Warehouse,34.02,81,92,High
7635,Hospital 7635,Delhi,28.62907,77.179461,Hospital,3.3,6,14,Medium
7636,Warehouse 7636,Hyderabad,17.372817,78.541956,Warehouse,28.02,54,59,Medium
7637,School 7637,Kolkata,22.501034,88.325766,School,14.85,28,35,Medium
7638,Mall 7638,Mumbai,18.917932,72.834855,Mall,31.82,57,77,High
7639,Hospital 7639,Kolkata,22.617855,88.365328,Hospital,24.48,50,55,Medium
7640,Metro Station 7640,Bengaluru,13.012729,77.617968,Metro Station,10.87,27,37,High
7641,Metro Station 7641,Pune,18.427316,73.97441,Metro Station,26.56,50,52,Medium
7642,Office 7642,Bengaluru,13.097472,77.58412,Office,3.9,6,6,Low
7643,Airport 7643,Chennai,13.074276,80.180751,Airport,29.28,49,60,High
7644,Office 7644,Kolkata,22.506978,88.447827,Office,24.08,37,40,Medium
7645,Office 7645,Bengaluru,13.141808,77.50755,Office,8.85,19,19,Low
7646,Warehouse 7646,Delhi,28.710641,77.357386,Warehouse,10.01,22,29,Medium
7647,Warehouse 7646,Delhi,28.710641,77.357386,Metro Station,32.06,71,81,High
7648,School 7648,Pune,18.452652,73.823593,School,24.33,59,74,High
7649,Office 7649,Hyderabad,17.25024,78.308767,Office,16.28,37,44,Medium
7650,Metro Station 7650,Pune,18.399908,73.839652,Metro Station,8.44,16,16,Low
7651,Warehouse 7651,Bengaluru,13.114791,77.757351,Warehouse,5.45,13,34,High
7652,Office 7652,Bengaluru,13.007639,77.478244,Office,18.6,42,48,Medium
7653,Hospital 7653,Bengaluru,13.078888,77.76163,Hospital,33.05,79,79,Low
7654,Office 7654,Pune,18.686023,73.816658,Office,13.42,27,27,Low
7655,School 7655,Chennai,12.971818,80.241645,School,26.7,60,66,Medium
7656,Warehouse 7656,Pune,18.406384,73.8715,Warehouse,30.42,54,72,High
7657,Mall 7657,Kolkata,22.711469,88.231652,Mall,25.61,41,41,Low
7658,Mall 7658,Bengaluru,12.847993,77.688891,Mall,7.33,15,15,Low
7659,Hospital 7659,Bengaluru,12.946776,77.702112,Hospital,17.37,37,44,Medium
7660,Office 7660,Hyderabad,17.419826,78.402637,Office,1.88,5,5,Low
7661,Office 7661,Kolkata,22.567869,88.503053,Office,30.77,61,61,Low
7662,Office 7662,Mumbai,19.152675,72.962761,Office,19.04,34,41,Medium
7663,Office 7663,Hyderabad,17.497735,78.331282,Office,30.18,75,87,High
7664,Airport 7664,Chennai,13.056256,80.180606,Airport,25.54,45,64,High
7665,Mall 7665,Kolkata,22.537732,88.288311,Mall,31.82,56,56,Low
7666,Mall 7666,Mumbai,18.986785,73.034576,Mall,28.42,59,78,High
7667,Airport 7667,Bengaluru,13.084623,77.633614,Airport,13.36,22,27,Medium
7668,Hospital 7668,Hyderabad,17.467313,78.561162,Hospital,30.37,73,73,Low
7669,Hospital 7669,Bengaluru,12.833954,77.470942,Hospital,12.44,22,22,Low
7670,Hospital 7670,Pune,18.620839,73.967991,Hospital,6.74,12,16,Medium
7671,School 7671,Delhi,28.63041,77.147905,School,9.41,14,14,Low
7672,Metro Station 7672,Pune,18.499423,73.85128,Metro Station,33.87,56,62,Medium
7673,Office 7673,Chennai,12.975262,80.092311,Office,33.63,61,61,Low
7674,Hospital 7674,Hyderabad,17.424198,78.514905,Hospital,26.66,57,61,Medium
7675,Airport 7675,Pune,18.687024,73.716791,Airport,8.09,18,21,Medium
7676,Mall 7676,Hyderabad,17.445422,78.434801,Mall,1.51,5,23,High
7677,Airport 7677,Delhi,28.571539,77.035959,Airport,25.41,53,66,High
7678,Mall 7678,Pune,18.438064,73.741357,Mall,18.77,39,57,High
7679,Office 7679,Chennai,12.950856,80.392166,Office,29.46,65,65,Low
7680,Mall 7680,Chennai,13.240575,80.274682,Mall,3.79,8,8,Low
7681,Hospital 7681,Hyderabad,17.331043,78.397847,Hospital,22.14,54,61,Medium
7682,Metro Station 7682,Bengaluru,12.913022,77.665881,Metro Station,23.48,54,54,Low
7683,Mall 7683,Hyderabad,17.518049,78.623526,Mall,7.51,15,37,High
7684,Office 7684,Bengaluru,13.023804,77.68658,Office,29.01,53,75,High
7685,Metro Station 7685,Delhi,28.585761,77.047052,Metro Station,21.12,40,50,High
7686,School 7686,Kolkata,22.685762,88.253927,School,21.58,40,56,High
7687,Office 7687,Hyderabad,17.234275,78.562779,Office,23.67,59,80,High
7688,School 7688,Kolkata,22.590307,88.454189,School,22.21,41,41,Low
7689,Office 7689,Kolkata,22.67744,88.213959,Office,10.72,19,24,Medium
7690,Metro Station 7690,Mumbai,19.218336,73.03022,Metro Station,27.0,48,60,High
7691,Airport 7691,Hyderabad,17.470546,78.505462,Airport,2.35,5,13,Medium
7692,School 7692,Kolkata,22.494688,88.523775,School,11.61,27,27,Low
7693,Hospital 7693,Chennai,13.199467,80.243984,Hospital,25.0,45,47,Medium
7694,Metro Station 7694,Chennai,13.196698,80.445369,Metro Station,2.74,5,12,Medium
7695,Metro Station 7695,Chennai,13.097039,80.386699,Metro Station,31.18,66,72,Medium
7696,Metro Station 7696,Chennai,13.045996,80.384614,Metro Station,6.08,9,21,High
7697,School 7697,Hyderabad,17.556162,78.45136,School,32.7,79,81,Medium
7698,Office 7698,Delhi,28.683929,77.222942,Office,30.31,53,53,Low
7699,Office 7699,Kolkata,22.487431,88.273539,Office,25.67,44,44,Low
7700,Mall 7700,Chennai,13.083312,80.427632,Mall,18.38,45,52,Medium
7701,Hospital 7701,Mumbai,19.052518,72.772451,Hospital,1.27,5,19,High
7702,Office 7702,Hyderabad,17.212657,78.361296,Office,32.15,73,75,Medium
7703,Airport 7703,Kolkata,22.543128,88.331266,Airport,2.33,5,5,Low
7704,Metro Station 7704,Bengaluru,13.078216,77.525639,Metro Station,1.44,5,19,High
7705,School 7705,Kolkata,22.642722,88.464037,School,31.36,59,74,High
7706,Airport 7706,Delhi,28.709104,77.156609,Airport,30.36,64,64,Low
7707,Airport 7707,Pune,18.684788,73.809333,Airport,5.53,13,13,Low
7708,Mall 7708,Hyderabad,17.550223,78.473739,Mall,34.33,57,66,High
7709,School 7709,Hyderabad,17.423173,78.589864,School,31.87,60,64,Medium
7710,Office 7710,Chennai,13.073487,80.336275,Office,4.72,10,10,Low
7711,Metro Station 7711,Bengaluru,12.798702,77.494178,Metro Station,26.65,64,68,Medium
7712,Metro Station 7712,Kolkata,22.556677,88.457157,Metro Station,20.53,41,45,Medium
7713,Airport 7713,Chennai,13.210057,80.172154,Airport,33.65,58,58,Low
7714,Metro Station 7714,Kolkata,22.622433,88.486194,Metro Station,6.88,16,20,Medium
